"","Id","MSZoning","LotArea","Alley","LotShape","LandContour","Utilities","LotConfig","Neighborhood","Condition2","BldgType","OverallQual","OverallCond","YearBuilt","YearRemodAdd","Exterior1st","Exterior2nd","ExterQual","BsmtQual","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtUnfSF","TotalBsmtSF","Heating","CentralAir","X1stFlrSF","X2ndFlrSF","GrLivArea","BsmtFullBath","FullBath","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","GarageType","GarageFinish","GarageCars","GarageArea","GarageQual","PavedDrive","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","SaleType","SaleCondition","SalePrice","Central"
"1112",1112,4,10480,3,4,4,"1",5,17,3,1,7,6,1976,1976,10,11,4,4,4,1,403,400,803,2,2,1098,866,1964,0,2,1,4,8,7,1,2,2,2,483,5,3,0,0,0,0,9,9,5,205000,2
"1113",1113,4,7100,3,1,4,"1",1,13,3,1,5,7,1957,1957,15,16,4,4,4,3,708,108,816,2,2,816,0,816,1,1,1,4,5,7,0,6,3,1,308,5,3,0,0,0,0,7,9,5,129900,2
"1114",1114,4,8923,3,4,4,"1",5,13,3,1,5,7,1953,2006,14,15,4,4,4,2,643,365,1008,2,2,1008,0,1008,1,1,1,3,6,7,0,2,3,1,240,5,3,0,0,0,0,5,9,5,134500,2
"1115",1115,4,5400,3,4,4,"1",5,18,3,1,5,7,1954,2000,9,9,4,4,4,5,415,418,833,2,2,833,0,833,0,1,1,3,4,7,0,6,3,1,326,5,3,0,0,0,0,8,9,5,117000,2
"1116",1116,4,12085,3,4,4,"1",5,16,3,1,8,5,2007,2007,13,14,3,1,4,3,1004,730,1734,2,2,1734,0,1734,1,2,1,1,7,7,1,2,2,3,928,5,3,0,0,0,0,11,7,6,318000,2
"1117",1117,4,7750,3,4,4,"1",5,9,3,1,8,5,2002,2002,13,14,3,3,4,3,353,55,408,2,2,779,640,1419,1,2,1,3,7,7,1,4,1,2,527,5,3,0,0,0,0,3,9,5,184100,2
"1118",1118,4,9764,3,1,4,"1",3,19,3,1,5,7,1967,2003,13,14,4,4,4,2,702,192,894,2,2,894,0,894,1,1,1,3,5,7,0,2,2,2,450,5,3,0,0,0,0,5,9,5,130000,2
"1119",1119,4,13825,3,4,4,"1",5,19,3,1,5,6,1958,1987,9,9,4,4,4,6,0,533,533,2,2,1021,580,1601,0,1,1,4,6,4,0,4,2,1,300,5,3,0,0,0,0,12,9,5,140000,2
"1120",1120,4,7560,3,4,4,"1",5,13,3,1,5,5,1959,1959,4,15,4,4,4,4,369,671,1040,2,2,1040,0,1040,0,1,1,4,6,7,0,2,2,1,286,5,3,0,0,0,0,7,9,5,133700,2
"1121",1121,5,8263,3,4,1,"1",5,10,3,1,6,5,1920,1950,4,4,4,4,4,6,0,1012,1012,2,2,1012,0,1012,0,1,1,4,6,7,1,6,3,1,308,5,3,0,0,0,0,5,9,5,118400,2
"1122",1122,4,10084,3,4,4,"1",5,6,3,1,7,5,2005,2006,13,14,3,3,1,3,24,1528,1552,2,2,1552,0,1552,0,2,1,3,7,7,0,2,2,3,782,5,3,0,0,0,0,7,7,6,212900,2
"1123",1123,4,8926,3,1,4,"1",1,8,3,1,4,3,1956,1956,1,1,4,4,4,6,0,672,672,2,2,960,0,960,0,1,1,4,5,7,0,3,3,1,288,5,3,0,160,0,0,10,1,1,112000,2
"1124",1124,4,9405,3,4,4,"1",5,8,3,1,5,9,1947,2008,13,14,4,4,4,6,0,698,698,2,2,698,0,698,0,1,1,4,4,7,0,7,4,0,0,6,3,0,0,0,0,6,9,5,118000,2
"1125",1125,4,9125,3,1,4,"1",5,9,3,1,7,5,1992,1992,7,7,4,3,4,6,0,384,384,2,2,812,670,1482,0,2,1,3,7,7,1,2,1,2,392,5,3,0,0,0,0,7,9,5,163900,2
"1126",1126,4,10434,3,4,4,"1",5,13,3,1,4,5,1955,1955,10,11,4,4,4,6,0,1005,1005,2,2,1005,0,1005,0,1,1,2,5,7,1,6,3,2,672,2,3,0,0,0,0,11,9,5,115000,2
"1127",1127,4,3684,3,4,4,"1",5,1,3,5,7,5,2007,2007,13,14,3,3,4,6,0,1373,1373,2,2,1555,0,1555,0,2,1,3,7,7,1,2,1,3,660,5,3,0,0,0,0,6,9,5,174000,2
"1128",1128,4,14572,3,3,4,"1",1,9,3,1,7,5,2004,2004,13,14,3,3,1,3,1300,230,1530,2,2,1530,0,1530,1,2,1,3,7,7,1,2,1,3,630,5,3,0,0,0,0,11,9,4,259000,2
"1129",1129,4,11796,3,1,4,"1",5,9,3,1,7,5,2004,2005,13,14,3,3,1,6,0,847,847,2,2,847,1112,1959,0,2,1,3,8,7,1,4,1,2,434,5,3,0,0,0,0,7,9,5,215000,2
"1130",1130,5,7200,1,4,4,"1",5,18,3,3,5,5,1980,1980,9,9,4,3,2,3,936,0,936,2,2,936,0,936,1,1,1,4,4,7,0,6,3,2,672,5,3,0,0,0,0,8,9,5,140000,2
"1131",1131,4,7804,3,4,4,"1",5,23,3,1,4,3,1928,1950,15,11,4,4,4,2,622,500,1122,2,2,1328,653,1981,1,2,1,3,7,4,2,6,3,2,576,5,3,0,0,0,0,12,9,5,135000,2
"1132",1132,4,10712,3,4,4,"1",5,12,3,1,5,5,1991,1992,7,7,4,3,3,2,212,762,974,2,2,974,0,974,0,1,1,4,5,7,0,7,4,0,0,6,3,0,0,0,0,9,8,1,93500,2
"1133",1133,5,9900,3,4,4,"1",5,18,3,1,6,4,1880,1950,14,15,4,4,3,6,0,1008,1008,3,2,1178,1032,2210,0,2,1,2,8,7,0,6,3,1,205,2,1,0,0,0,0,5,9,5,117500,2
"1134",1134,4,9828,3,1,4,"1",5,20,3,1,8,5,1995,1995,13,14,3,3,4,3,584,544,1128,2,2,1142,878,2020,0,2,1,3,8,7,1,2,2,2,466,5,3,0,0,0,0,6,9,5,239500,2
"1135",1135,4,8773,3,1,2,"1",5,9,3,1,6,5,1997,1997,13,14,4,3,1,6,0,916,916,2,2,916,684,1600,0,2,1,4,7,7,1,2,1,2,460,5,3,0,0,0,0,8,9,5,169000,2
"1136",1136,5,6180,3,4,4,"1",1,4,3,1,6,5,1926,1950,14,15,4,4,4,6,0,960,960,2,1,986,0,986,0,1,1,4,5,7,1,6,3,1,180,5,3,0,0,0,0,5,9,5,102000,1
"1137",1137,4,9600,3,4,4,"1",5,13,3,1,6,5,1950,1950,13,14,4,4,4,2,280,752,1032,2,2,1032,220,1252,0,1,1,4,6,7,0,2,3,1,288,5,3,0,0,0,0,4,9,1,119000,2
"1138",1138,4,6342,3,4,4,"1",5,19,3,1,5,8,1875,1996,13,14,4,4,4,6,0,780,780,2,1,780,240,1020,0,1,1,4,6,7,0,7,4,0,0,6,1,0,0,0,0,5,9,5,94000,1
"1139",1139,4,9819,3,1,4,"1",5,12,3,1,6,5,1977,1977,10,8,4,4,2,1,1567,0,1567,2,2,1567,0,1567,1,2,1,3,5,7,2,2,2,2,714,5,3,0,0,0,0,5,9,5,196000,2
"1140",1140,4,8731,3,1,4,"1",5,4,3,1,5,5,1920,1950,12,13,4,4,4,2,645,270,915,2,2,1167,0,1167,0,1,1,4,6,1,1,6,3,2,495,5,3,0,126,0,0,5,9,5,144000,2
"1141",1141,4,7350,3,4,4,"1",1,13,3,1,5,7,1951,1951,7,7,4,4,3,1,852,100,952,2,2,952,0,952,1,1,1,4,4,7,0,6,3,2,840,5,3,0,0,0,0,6,1,1,139000,2
"1142",1142,4,10304,3,1,4,"1",2,17,3,1,5,7,1976,1976,10,11,4,4,4,1,381,399,780,2,2,1088,780,1868,1,2,1,3,9,7,1,2,3,2,484,5,3,0,0,0,0,10,9,5,197500,2
"1143",1143,4,9965,3,4,4,"1",5,6,3,1,8,5,2006,2007,13,14,3,1,2,3,1150,316,1466,2,2,1466,1362,2828,1,3,1,3,11,7,1,4,2,3,1052,5,3,0,0,0,0,4,7,6,424870,2
"1144",1144,4,9000,3,4,4,"1",5,19,3,1,5,3,1959,1959,14,11,4,4,4,3,288,718,1006,2,2,1006,0,1006,0,1,1,4,5,7,0,7,4,0,0,6,3,0,0,0,0,7,9,5,80000,2
"1145",1145,4,12180,3,4,4,"1",5,8,3,2,4,4,1941,1950,9,9,4,3,4,2,348,324,672,4,1,672,252,924,1,1,1,2,5,7,0,6,3,1,280,5,3,0,0,0,0,7,9,5,80000,1
"1146",1146,5,6240,3,4,4,"1",5,4,3,1,5,6,1928,1950,9,9,4,4,4,6,0,1042,1042,2,2,1042,534,1576,0,1,1,4,8,7,1,6,3,1,225,5,3,0,0,0,0,8,9,4,149000,2
"1147",1147,4,11200,3,4,4,"1",5,20,3,1,6,5,1985,1985,14,16,3,3,4,3,1258,40,1298,2,2,1298,0,1298,1,2,1,3,5,7,1,2,3,2,403,5,3,0,0,0,0,5,9,5,180000,2
"1148",1148,4,12000,3,4,1,"1",5,7,3,1,7,7,1941,1950,9,9,4,4,4,5,275,429,704,2,2,860,704,1564,0,1,1,2,7,7,1,2,3,1,234,5,3,0,0,0,0,7,9,5,174500,2
"1149",1149,5,5700,3,4,4,"1",5,18,3,1,7,7,1926,1950,14,15,4,4,4,6,0,572,572,2,2,572,539,1111,0,1,1,4,5,7,1,6,3,1,288,5,3,0,0,0,0,8,9,5,116900,2
"1150",1150,5,9000,3,4,4,"1",5,18,3,1,7,9,1920,1988,13,14,4,4,4,1,624,26,650,2,2,832,650,1482,0,1,1,4,7,7,0,6,3,2,324,5,3,0,0,0,0,7,9,5,143000,2
"1151",1151,4,8280,3,1,4,"1",5,13,3,1,6,5,1950,1950,4,4,4,4,4,6,0,932,932,2,2,932,0,932,0,1,1,3,4,7,1,2,3,1,306,5,3,0,0,0,0,11,9,5,124000,2
"1152",1152,4,17755,3,4,4,"1",5,8,3,1,5,4,1959,1959,7,11,4,4,4,2,176,1290,1466,2,2,1466,0,1466,0,1,1,2,6,7,2,2,1,2,528,5,3,0,100,0,0,11,9,5,149900,2
"1153",1153,4,14115,3,1,4,"1",5,7,3,1,6,7,1956,2004,11,12,4,4,4,1,296,230,1073,2,2,1811,0,1811,0,1,1,1,6,7,1,2,1,2,470,5,3,0,0,0,0,7,9,1,230000,2
"1154",1154,5,5890,3,4,4,"1",1,10,3,1,6,8,1930,2007,14,15,3,4,1,1,538,278,816,2,2,816,0,816,0,1,1,4,5,7,0,6,3,1,432,5,3,0,0,0,0,6,9,5,120500,2
"1155",1155,4,13700,3,1,4,"1",5,13,3,1,7,6,1965,1988,13,14,4,4,2,1,454,410,864,2,2,902,918,1820,0,1,1,3,8,7,2,2,3,2,492,5,3,0,273,0,0,5,9,5,201800,2
"1156",1156,4,10768,3,1,4,"1",1,25,3,1,5,8,1976,2004,10,11,3,3,2,1,1157,280,1437,2,2,1437,0,1437,1,2,1,3,6,7,1,2,2,2,528,5,3,0,180,0,0,7,9,5,218000,2
"1157",1157,4,9350,3,4,4,"1",5,13,3,1,5,8,1965,1999,4,4,4,4,2,1,633,586,1219,2,2,1265,0,1265,0,2,1,3,6,7,1,2,2,2,502,5,3,96,0,0,0,10,9,5,179900,2
"1158",1158,4,5001,3,1,4,"1",5,16,3,4,7,5,2007,2008,13,14,3,3,4,3,904,410,1314,2,2,1314,0,1314,1,2,1,3,6,7,1,2,2,2,626,5,3,0,0,0,0,7,9,5,230000,2
"1159",1159,4,11932,3,4,4,"1",3,21,3,1,8,5,2007,2008,13,14,3,3,4,6,0,1580,1580,2,2,1580,0,1580,0,2,1,3,7,7,0,2,2,3,830,5,3,0,0,0,0,6,3,6,235128,2
"1160",1160,4,9120,3,4,4,"1",5,17,3,1,6,6,1974,1974,7,7,3,4,4,1,442,459,901,2,2,943,933,1876,0,2,1,3,8,7,1,2,2,2,540,3,3,0,0,0,0,7,9,5,185000,2
"1161",1161,4,2280,3,4,4,"1",5,15,3,4,6,5,1978,1978,10,3,4,3,4,1,311,544,855,2,2,855,601,1456,0,2,1,4,7,7,1,2,3,2,440,5,3,0,0,0,0,7,9,5,146000,2
"1162",1162,4,14778,3,1,3,"1",2,7,3,1,6,7,1954,2006,7,7,3,4,4,2,728,568,1296,2,2,1640,0,1640,1,1,1,3,7,7,1,6,3,2,924,5,3,216,0,0,0,11,9,5,224000,2
"1163",1163,4,8724,3,4,4,"1",5,19,3,1,5,5,1968,1968,13,14,4,3,4,2,492,402,894,2,2,894,0,894,0,1,1,4,5,7,1,2,1,2,450,5,3,0,0,0,0,5,9,5,129000,2
"1164",1164,4,12900,3,4,4,"1",5,19,3,3,4,4,1969,1969,10,11,4,3,1,3,1198,0,1198,2,2,1258,0,1258,2,0,2,4,6,7,0,5,3,2,400,2,3,0,0,0,0,1,9,3,108959,2
"1165",1165,4,16157,3,1,4,"1",3,25,3,1,5,7,1978,1978,10,11,4,3,2,1,680,289,1360,2,2,1432,0,1432,1,1,1,3,5,7,1,2,3,2,588,5,3,0,0,0,0,6,9,5,194000,2
"1166",1166,4,9541,3,1,4,"1",5,16,3,1,7,5,2009,2009,13,14,3,3,4,6,0,1502,1502,2,2,1502,0,1502,0,2,1,3,7,7,0,2,2,2,644,5,3,0,0,0,0,9,7,6,233170,2
"1167",1167,4,10475,3,1,4,"1",1,6,3,1,8,5,2008,2008,13,14,3,3,1,6,0,1694,1694,2,2,1694,0,1694,0,2,1,3,7,7,0,2,2,3,776,5,3,0,0,0,0,2,9,5,245350,2
"1168",1168,4,10852,3,1,4,"1",5,9,3,1,6,5,2000,2000,13,14,4,3,4,3,786,173,959,2,2,959,712,1671,1,2,1,4,7,7,1,2,1,2,472,5,3,0,0,0,0,2,9,5,173000,2
"1169",1169,4,13728,3,4,4,"1",1,8,3,1,6,7,1935,1986,12,13,4,4,4,5,626,501,1127,2,2,1236,872,2108,0,2,1,3,7,7,2,3,3,2,540,5,3,0,90,0,0,7,9,5,235000,2
"1170",1170,4,35760,3,1,4,"1",2,14,3,1,10,5,1995,1996,7,7,3,1,2,3,1387,543,1930,2,2,1831,1796,3627,1,3,1,3,10,7,1,2,1,3,807,5,3,0,0,0,0,7,9,5,625000,2
"1171",1171,4,9880,3,4,4,"1",5,12,3,1,6,6,1977,1977,10,11,4,4,1,1,522,574,1096,2,2,1118,0,1118,1,1,1,4,6,7,1,2,1,1,358,5,3,0,0,576,0,7,9,5,171000,2
"1172",1172,4,9120,3,4,4,"1",5,13,3,1,6,6,1958,1958,9,9,4,4,4,1,662,599,1261,2,2,1261,0,1261,1,1,1,4,6,7,1,2,2,2,433,5,3,0,288,0,1400,11,9,5,163000,2
"1173",1173,2,4017,2,1,4,"1",5,21,3,5,7,5,2006,2007,9,9,3,3,4,6,0,625,625,2,2,625,625,1250,0,2,1,3,5,7,0,6,1,2,625,5,3,0,0,0,0,3,9,5,171900,2
"1174",1174,4,18030,3,1,1,"1",5,5,3,1,5,6,1946,1994,9,9,4,4,4,5,152,977,1598,2,2,1636,971,3086,0,3,1,1,12,1,1,7,4,0,0,6,3,0,0,0,0,3,9,5,200500,2
"1175",1175,4,16560,3,1,4,"1",5,7,3,1,6,8,1932,1950,14,15,4,3,4,5,503,449,952,2,2,1170,1175,2345,0,2,1,4,9,7,1,6,3,2,360,5,3,0,0,0,0,7,9,5,239000,2
"1176",1176,4,10678,3,4,4,"1",5,14,3,1,8,5,1992,2000,7,7,3,3,4,3,700,983,1683,2,2,2129,743,2872,0,2,1,3,9,7,1,2,1,2,541,5,3,0,0,0,0,4,9,5,285000,2
"1177",1177,4,6951,3,1,4,"1",2,12,3,1,5,5,1984,1985,7,11,4,4,4,1,658,218,876,2,2,923,0,923,1,1,1,4,5,7,0,2,3,1,264,5,3,0,0,0,0,10,9,5,119500,2
"1178",1178,5,3950,1,4,1,"1",5,18,3,1,6,8,1926,2004,9,9,4,4,4,5,468,350,818,2,2,818,406,1224,0,1,1,4,5,7,0,6,3,1,210,5,1,0,0,0,0,12,9,5,115000,2
"1179",1179,4,7681,3,1,4,"1",3,7,3,1,5,6,1921,1950,14,15,4,4,4,6,0,731,731,2,2,820,523,1343,0,1,1,4,7,7,1,6,3,1,186,2,3,0,0,0,0,7,9,5,154900,2
"1180",1180,4,8335,3,4,4,"1",1,8,3,1,5,5,1954,1954,14,15,4,5,5,7,0,0,0,2,2,1124,0,1124,0,1,1,4,5,4,1,7,4,0,0,6,1,0,0,0,0,4,9,5,93000,2
"1181",1181,4,11170,3,2,4,"1",1,24,3,1,7,5,1990,1991,9,9,4,3,4,4,1216,0,1216,2,2,1298,1216,2514,0,2,1,4,8,7,0,2,1,2,693,5,3,0,0,0,0,4,9,5,250000,2
"1182",1182,5,5587,3,1,2,"1",5,7,3,5,8,5,2008,2008,6,6,1,1,2,3,1480,120,1600,2,2,1652,0,1652,1,2,1,3,5,7,1,2,1,2,482,5,3,153,0,0,0,11,7,6,392500,2
"1183",1183,4,15623,3,1,4,"1",1,14,3,1,10,5,1996,1996,14,8,3,1,1,3,2096,300,2396,2,2,2411,2065,4476,1,3,1,1,10,7,2,2,1,3,813,5,3,0,0,555,0,7,9,1,745000,2
"1184",1184,4,10800,1,4,4,"1",5,18,3,1,5,6,1920,1950,12,13,4,4,4,5,821,299,1120,2,2,1130,0,1130,1,1,1,4,5,7,1,6,3,2,720,5,3,0,0,0,0,6,9,5,120000,2
"1185",1185,4,35133,3,4,4,"1",5,24,3,1,5,4,1963,1963,9,9,4,4,2,5,1159,413,1572,2,2,1572,0,1572,1,1,1,4,5,7,2,1,2,3,995,5,3,0,263,0,0,5,9,5,186700,2
"1186",1186,4,9738,3,4,4,"1",5,8,3,1,5,7,1924,1950,1,1,4,4,4,2,392,392,784,2,2,949,272,1221,1,1,1,4,7,7,0,2,3,1,392,5,3,0,0,0,0,3,9,5,104900,2
"1187",1187,4,10615,3,1,1,"1",1,18,1,2,3,5,1900,1970,7,7,4,2,3,2,440,538,978,2,2,1014,685,1699,1,2,2,4,7,7,0,5,3,2,420,2,3,0,0,0,0,8,9,1,95000,2
"1188",1188,4,12461,3,4,4,"1",1,14,3,1,8,5,1994,1995,8,8,3,3,4,3,1456,168,1624,2,2,1624,0,1624,1,2,1,3,5,7,1,2,2,3,757,5,3,0,0,0,0,7,9,5,262000,2
"1189",1189,4,8935,3,1,4,"1",5,6,3,1,7,5,2002,2002,13,14,3,3,4,6,0,831,831,2,2,831,829,1660,0,2,1,3,7,7,0,2,2,2,493,5,3,0,0,0,0,7,9,5,195000,2
"1190",1190,4,7500,3,4,4,"1",5,9,3,1,7,5,1999,1999,13,14,4,4,4,6,0,994,994,2,2,1028,776,1804,0,2,1,3,7,7,1,2,1,2,442,5,3,0,0,0,0,6,9,5,189000,2
"1191",1191,4,32463,3,4,3,"1",5,12,3,2,4,4,1961,1975,9,9,4,4,1,2,1159,90,1249,2,2,1622,0,1622,1,1,1,4,7,7,1,1,1,4,1356,5,3,0,0,0,0,3,9,5,168000,2
"1192",1192,2,2645,2,4,4,"1",5,21,3,4,8,5,1999,2000,9,9,3,3,4,6,0,776,776,2,2,764,677,1441,0,2,1,3,5,7,0,6,3,2,492,5,3,0,0,0,0,11,9,5,174000,2
"1193",1193,5,9600,1,4,4,"1",5,18,3,1,5,8,1925,1994,13,14,4,4,3,6,0,702,702,2,2,842,630,1472,0,1,1,3,6,7,0,6,3,1,250,5,2,0,0,0,0,7,9,5,125000,2
"1194",1194,5,4500,3,4,4,"1",3,12,3,5,6,5,1999,1999,13,14,4,1,4,3,883,341,1224,2,2,1224,0,1224,1,2,1,4,5,7,0,2,1,2,402,5,3,0,0,0,0,6,9,5,165000,2
"1195",1195,4,9364,3,4,4,"1",1,19,3,1,6,7,1969,1969,7,7,4,4,4,1,371,292,663,2,2,663,689,1352,0,1,1,4,7,7,0,2,1,1,299,5,3,0,0,0,0,3,9,5,158000,2
"1196",1196,4,8029,3,1,4,"1",5,9,3,1,6,5,2005,2005,13,14,4,3,4,6,0,728,728,2,2,728,728,1456,0,2,1,3,8,7,0,2,1,2,400,5,3,0,0,0,0,7,9,5,176000,2
"1197",1197,4,14054,3,1,4,"1",5,9,3,1,7,5,2006,2006,13,14,3,3,1,6,0,879,879,2,2,879,984,1863,0,2,1,3,9,7,1,4,1,3,660,5,3,0,0,0,0,11,7,6,219210,2
"1198",1198,5,8850,3,1,1,"1",1,18,3,1,7,6,1916,1950,9,9,4,4,4,6,0,815,815,2,2,815,875,1690,0,1,1,4,7,7,1,6,3,1,225,5,3,0,0,0,0,7,5,5,144000,2
"1199",1199,4,9100,3,4,4,"1",5,6,3,1,7,5,2001,2001,13,14,3,3,4,6,0,1212,1212,2,2,1212,0,1212,0,2,1,3,6,7,0,2,2,2,573,5,3,0,0,0,0,6,9,5,178000,2
"1200",1200,4,11235,3,4,4,"1",5,19,3,1,4,5,1963,1979,7,7,4,4,4,5,547,504,1051,2,2,1382,0,1382,0,1,1,4,6,7,1,2,3,2,459,5,3,0,0,0,0,10,9,5,148000,2
"1201",1201,4,9353,3,4,4,"1",5,13,3,1,4,5,1970,1970,9,9,4,4,4,6,0,864,864,2,2,864,0,864,0,1,1,4,5,7,0,2,3,1,280,5,3,0,0,0,0,7,8,1,116050,2
"1202",1202,4,10400,3,4,4,"1",1,6,3,1,7,5,1998,1998,13,14,4,3,1,6,0,866,866,2,2,866,913,1779,0,2,1,3,6,7,0,2,2,2,546,5,3,0,0,0,0,3,9,5,197900,2
"1203",1203,5,6000,3,4,4,"1",1,4,3,1,5,8,1925,1997,14,15,4,4,4,6,0,884,884,2,2,884,464,1348,1,1,1,4,5,7,1,6,3,1,216,5,1,0,0,0,0,5,9,5,117000,2
"1204",1204,4,9750,3,4,4,"1",5,6,3,1,7,5,2000,2001,13,14,3,3,4,6,0,1630,1630,2,2,1630,0,1630,0,2,1,3,6,7,1,2,3,2,451,5,3,0,0,0,0,10,9,5,213000,2
"1205",1205,4,10140,3,4,4,"1",5,17,3,1,5,6,1975,1975,7,7,4,3,4,1,788,268,1056,2,2,1074,0,1074,1,1,1,4,6,7,0,2,2,2,495,5,3,0,0,0,0,7,9,5,153500,2
"1206",1206,4,14684,3,1,4,"1",2,20,3,1,7,7,1990,1991,7,7,3,3,3,1,485,1496,2158,2,2,2196,0,2196,0,2,1,3,7,7,1,2,2,3,701,5,3,0,0,0,0,6,9,5,271900,2
"1207",1207,3,8900,3,4,4,"1",5,20,3,1,4,4,1966,1966,7,7,4,4,4,5,1056,0,1056,2,2,1056,0,1056,1,1,1,4,5,7,0,6,3,1,384,5,3,0,0,0,0,11,9,5,107000,2
"1208",1208,4,9135,3,4,4,"1",5,6,3,1,6,5,2003,2003,13,14,3,3,1,3,340,1342,1682,2,2,1700,0,1700,1,2,1,3,7,7,0,2,2,2,544,5,3,0,0,0,0,5,9,5,200000,2
"1209",1209,4,7763,3,4,4,"1",5,13,3,1,5,7,1962,1980,9,9,4,4,4,5,504,319,931,2,2,1283,0,1283,1,1,1,4,6,7,0,6,3,2,506,5,3,0,0,0,0,10,9,5,140000,2
"1210",1210,4,10182,3,1,4,"1",2,21,3,1,8,5,2006,2006,13,14,3,1,3,3,1220,440,1660,2,2,1660,0,1660,1,2,1,3,8,7,1,2,2,2,500,5,3,0,0,0,0,5,7,6,290000,2
"1211",1211,4,11218,3,4,4,"1",5,20,3,1,6,5,1992,1992,14,15,3,3,4,6,0,1055,1055,2,2,1055,790,1845,0,2,1,3,8,7,1,2,2,2,462,5,3,0,0,0,400,5,9,5,189000,2
"1212",1212,4,12134,3,1,1,"1",5,9,3,1,8,7,1988,2005,14,15,3,3,1,3,427,132,559,2,2,1080,672,1752,0,2,1,4,8,7,0,3,2,2,492,5,3,0,0,0,0,6,9,5,164000,2
"1213",1213,4,9340,3,4,4,"1",5,8,3,1,4,6,1941,1950,9,9,4,4,4,5,344,328,672,2,2,672,0,672,1,1,1,4,4,7,0,2,3,1,234,5,1,0,0,0,0,8,9,5,113000,2
"1214",1214,4,10246,3,1,4,"1",2,19,3,1,4,9,1965,2001,13,14,4,4,1,3,648,0,648,2,2,960,0,960,1,0,1,4,3,7,0,2,3,1,364,5,3,0,0,0,0,5,9,5,145000,2
"1215",1215,4,10205,3,1,4,"1",5,13,3,1,5,5,1962,1962,9,9,4,4,1,2,784,141,925,2,2,999,0,999,1,1,1,4,6,7,0,2,3,1,300,5,3,0,0,0,0,5,9,5,134500,2
"1216",1216,4,7094,3,1,4,"1",5,19,3,1,5,5,1966,1966,13,14,4,4,4,5,180,340,894,2,2,894,0,894,0,1,1,4,5,7,0,6,2,1,384,5,3,0,0,0,0,5,9,5,125000,2
"1217",1217,5,8930,3,4,4,"1",5,19,3,3,6,5,1978,1978,13,14,4,5,5,7,0,0,0,2,2,1318,584,1902,0,2,2,4,8,7,0,2,3,2,539,5,3,0,0,0,0,4,9,5,112000,2
"1218",1218,2,8640,3,4,4,"1",5,21,3,1,8,5,2009,2009,6,6,3,3,3,3,936,364,1300,2,2,1314,0,1314,1,2,1,3,6,7,0,2,2,2,552,5,3,0,0,0,0,9,7,6,229456,2
"1219",1219,5,6240,3,4,4,"1",5,4,3,1,4,5,1947,1950,1,1,4,5,5,7,0,0,0,2,1,672,240,912,0,1,1,4,3,7,0,7,4,0,0,6,1,0,0,0,0,7,9,5,80500,1
"1220",1220,5,1680,3,4,4,"1",5,3,3,4,6,5,1971,1971,6,6,4,4,4,6,0,672,672,2,2,672,546,1218,0,1,1,4,7,7,0,7,4,0,0,6,1,0,0,0,0,4,9,1,91500,2
"1221",1221,4,7800,3,1,4,"1",5,13,3,1,5,5,1964,1964,14,15,4,4,4,5,312,0,912,2,2,912,0,912,0,1,1,4,5,7,0,2,3,1,288,5,3,0,0,0,0,11,9,1,115000,2
"1222",1222,4,8250,3,4,4,"1",5,19,3,1,5,5,1968,1968,7,7,4,4,4,2,250,210,952,2,2,1211,0,1211,0,1,1,4,5,7,1,2,3,1,322,5,3,0,0,0,0,8,9,5,134000,2
"1223",1223,4,10496,3,4,4,"1",5,13,3,1,6,6,1949,1950,14,15,4,4,3,5,196,844,1040,2,2,1168,678,1846,0,2,1,4,7,7,1,2,3,1,315,5,3,0,0,0,0,1,9,5,143000,2
"1224",1224,4,10680,3,4,4,"1",5,13,3,1,5,3,1951,1951,14,15,4,4,4,4,756,1380,2136,2,1,2136,0,2136,0,2,1,4,7,5,0,6,3,2,528,5,3,0,0,0,0,10,9,5,137900,1
"1225",1225,4,15384,3,1,4,"1",5,9,3,1,7,5,2004,2005,13,14,3,3,1,3,724,64,788,2,2,788,702,1490,1,2,1,3,8,7,1,2,1,2,388,5,3,0,0,0,0,2,9,5,184000,2
"1226",1226,4,10482,3,4,4,"1",5,13,3,1,6,8,1958,1958,13,14,4,4,1,3,507,81,588,2,2,1138,0,1138,0,1,1,4,6,7,0,2,2,1,264,5,3,0,0,0,0,6,9,5,145000,2
"1227",1227,4,14598,3,1,4,"1",2,21,3,1,6,5,2007,2007,13,14,3,3,3,6,0,894,894,2,2,894,1039,1933,0,2,1,3,9,7,1,4,1,3,668,5,3,0,0,0,0,1,9,5,214000,2
"1228",1228,4,8872,3,4,4,"1",1,13,3,1,5,8,1965,2008,13,14,4,4,4,1,595,317,912,2,2,912,0,912,1,1,1,3,5,7,0,6,3,2,576,5,3,0,0,0,0,12,9,5,147000,2
"1229",1229,4,8769,3,4,4,"1",1,16,3,5,9,5,2008,2008,9,9,1,1,4,3,1540,162,1702,2,2,1702,0,1702,1,1,1,1,7,7,1,2,1,3,1052,5,3,0,224,0,0,10,7,6,367294,2
"1230",1230,4,7910,3,4,4,"1",5,13,3,1,5,5,1960,1960,4,7,4,4,4,1,666,409,1075,2,2,1507,0,1507,0,2,1,4,7,1,0,3,3,1,404,5,3,0,0,0,0,8,9,5,127000,2
